ENSG	CDS	5utr	3utr	5utr|3utr	intron	intergenic	noncoding_exon	noncoding_intron
ENSG00000077782.15	143	29	62	0	2384	0	0	0
ENSG00000168291.8	6	1	0	0	18	0	0	0
ENSG00000259321.1	0	0	0	0	0	0	2	2
ENSG00000138166.5	0	0	0	0	1	0	0	0
ENSG00000223872.1	0	0	0	0	0	0	0	1
ENSG00000162482.4	0	0	0	0	5	0	0	0
ENSG00000269947.1	0	0	0	0	0	0	3	0
ENSG00000196189.8	0	1	0	0	5	0	0	0
ENSG00000179151.7	7	3	15	0	97	0	0	0
ENSG00000186417.9	1	0	1	0	27	0	0	0
ENSG00000180998.7	3	0	1	0	23	0	0	0
ENSG00000143278.3	1	0	0	0	2	0	0	0
ENSG00000235760.3	0	0	0	0	0	0	3	9
ENSG00000141424.8	9	2	4	0	11	0	0	0
ENSG00000102172.11	7	1	5	0	215	0	0	0
ENSG00000267228.2	0	0	0	0	0	0	0	100
ENSG00000189316.3	0	0	0	0	0	0	1	1
ENSG00000154429.6	3	3	10	0	57	0	0	0
ENSG00000129173.8	1	0	0	0	11	0	0	0
ENSG00000175497.12	1	2	1	0	95	0	0	0
ENSG00000126003.6	22	1	55	0	84	0	0	0
ENSG00000251532.1	0	0	0	0	0	0	1	0
ENSG00000196465.6	3	6	0	0	22	0	6	50
ENSG00000122512.10	0	0	0	0	10	0	0	0
ENSG00000100564.4	1	0	2	0	14	0	0	0
ENSG00000105371.8	1	0	1	0	0	0	0	0
ENSG00000272156.1	0	0	0	0	0	0	0	3
ENSG00000250588.2	1	0	0	0	21	0	0	0
ENSG00000205250.4	81	5	46	0	251	0	0	0
ENSG00000207636.1	0	0	0	0	0	0	1	0
ENSG00000105357.11	23	0	3	0	224	0	0	0
ENSG00000064932.11	68	29	7	0	1279	0	0	0
ENSG00000016602.8	0	0	0	0	1	0	0	0
ENSG00000264968.1	0	0	0	0	0	0	0	3
ENSG00000267345.1	0	0	0	0	0	0	0	2
ENSG00000125846.11	7	3	1	0	161	0	0	0
ENSG00000257060.2	0	0	0	0	0	0	0	190
ENSG00000179933.4	5	2	3	0	8	0	0	0
ENSG00000125630.11	13	4	0	0	160	0	0	0
ENSG00000260672.1	0	0	0	0	0	0	2	0
ENSG00000133393.8	2	0	3	0	39	0	0	0
ENSG00000143816.7	0	0	2	0	2	0	0	0
ENSG00000111669.10	44	39	13	0	51	0	0	0
ENSG00000205309.9	0	1	0	0	11	0	0	0
ENSG00000228594.1	0	0	5	0	0	0	0	0
ENSG00000102738.6	2	0	0	0	53	0	0	0
ENSG00000078246.11	7	1	5	0	67	0	2	11
ENSG00000162384.9	3	0	6	0	15	0	0	0
ENSG00000174996.7	25	34	21	0	73	0	0	0
ENSG00000162851.6	3	0	0	0	38	0	0	0
ENSG00000116497.13	4	7	7	0	89	0	0	0
ENSG00000157895.7	0	0	4	0	6	0	0	0
ENSG00000142546.9	8	0	0	0	48	0	0	0
ENSG00000224985.1	0	0	0	0	0	0	0	1
ENSG00000223797.1	0	0	0	0	0	0	0	22
ENSG00000177105.9	0	2	2	0	16	0	0	0
ENSG00000165072.9	0	0	0	0	1	0	0	0
ENSG00000171621.9	0	1	9	0	422	0	0	0
ENSG00000128626.7	5	3	2	0	7	0	0	0
ENSG00000165689.12	29	14	10	0	248	0	0	0
ENSG00000233367.1	0	0	0	0	0	0	0	1
ENSG00000127616.13	65	8	4	0	544	0	0	0
ENSG00000198721.8	17	3	0	0	152	0	0	0
ENSG00000080947.10	0	0	0	0	0	0	16	96
ENSG00000090263.11	0	0	1	0	3	0	0	0
ENSG00000120318.11	2	0	0	0	3	0	0	0
ENSG00000156831.3	1	2	1	0	623	0	0	0
ENSG00000101680.9	0	0	0	0	2	0	0	0
ENSG00000177406.4	0	0	0	0	0	0	1	0
ENSG00000203691.2	1	0	0	0	0	0	0	0
ENSG00000109927.5	0	0	0	0	4	0	0	0
ENSG00000185885.11	0	0	1	0	0	0	0	0
ENSG00000171295.8	0	2	1	0	67	0	0	0
ENSG00000012232.4	6	0	5	0	73	0	1	0
ENSG00000184384.9	15	7	7	0	1681	0	0	0
ENSG00000166200.10	4	0	10	0	42	0	0	45
ENSG00000114529.8	0	0	1	0	6	0	0	0
ENSG00000202569.2	0	0	0	0	0	0	1	0
ENSG00000204584.1	0	0	0	0	0	0	11	1
ENSG00000227543.3	0	0	0	0	0	0	2	2
ENSG00000203306.3	0	0	0	0	0	0	4	0
ENSG00000169174.9	39	16	37	0	305	0	0	0
ENSG00000104147.4	3	1	3	0	11	0	0	0
ENSG00000234690.2	0	0	0	0	0	0	17	241
ENSG00000263234.1	0	0	0	0	0	0	1	0
ENSG00000056586.11	8	2	43	0	63	0	0	0
ENSG00000177479.15	21	5	31	0	255	0	0	0
ENSG00000140299.7	5	0	13	0	47	0	0	0
ENSG00000164576.7	0	7	10	0	18	0	0	0
ENSG00000222033.1	9	0	6	0	0	0	0	0
ENSG00000102100.10	22	2	32	0	23	0	0	0
ENSG00000172331.7	0	0	0	0	7	0	0	0
ENSG00000176472.6	1	9	0	0	16	0	0	0
ENSG00000267342.1	0	0	0	0	0	0	0	1
ENSG00000178685.9	70	3	0	0	22	0	0	0
ENSG00000226328.2	0	0	0	0	0	0	3	69
ENSG00000259319.1	0	0	0	0	0	0	1	0
ENSG00000099866.10	2	2	0	0	3	0	0	0
ENSG00000261093.1	0	0	0	0	0	0	2	0
ENSG00000260108.1	0	0	0	0	0	0	11	0
ENSG00000137642.8	70	3	22	0	642	0	0	0
ENSG00000139192.7	3	0	0	0	15	0	0	1
ENSG00000139324.7	1	2	3	0	18	0	0	0
ENSG00000188167.4	1	3	13	0	16	0	0	0
ENSG00000176984.2	1	0	1	0	0	0	0	0
ENSG00000272029.1	0	0	0	0	0	0	0	5
ENSG00000227958.1	0	0	0	0	0	0	0	1
ENSG00000127452.4	10	2	6	0	21	0	0	0
ENSG00000008853.12	4	1	4	0	32	0	0	0
ENSG00000146453.8	0	0	0	0	4	0	0	0
ENSG00000132024.13	43	3	36	0	205	0	0	0
ENSG00000112893.5	18	72	0	0	397	0	9	0
ENSG00000269480.1	0	0	0	0	0	0	1	0
ENSG00000124568.6	0	0	0	0	1	0	0	0
ENSG00000268144.1	0	0	0	0	0	0	0	1
ENSG00000228253.1	63	0	0	0	0	0	0	0
ENSG00000131462.3	13	1	2	0	50	0	0	0
ENSG00000262601.1	3	0	0	0	169	0	0	0
ENSG00000139546.6	12	9	1	0	117	0	0	0
ENSG00000197362.9	1	1	1	0	21	0	0	0
ENSG00000221063.1	0	0	0	0	0	0	1	0
ENSG00000165029.11	73	4	16	0	997	0	0	0
ENSG00000242247.6	8	2	9	0	226	0	0	0
ENSG00000272631.1	0	0	0	0	0	0	6	0
ENSG00000265794.1	0	0	0	0	0	0	3	53
ENSG00000119689.10	12	0	17	0	67	0	0	0
ENSG00000075151.15	25	14	2	0	1045	0	0	0
ENSG00000186787.7	0	2	0	0	8	0	0	2
ENSG00000176624.9	19	0	32	0	14	0	0	0
ENSG00000176102.7	2	5	7	0	180	0	0	1
ENSG00000214402.6	0	0	0	0	0	0	1	0
ENSG00000212402.1	0	0	0	0	0	0	18	0
ENSG00000112149.5	0	0	3	0	5	0	0	0
ENSG00000079482.11	3	1	1	0	161	0	0	0
ENSG00000166104.10	0	0	0	0	0	0	0	1
ENSG00000240399.1	0	0	0	0	0	0	1	0
ENSG00000131043.7	9	3	0	0	86	0	0	0
ENSG00000141756.14	649	31	109	0	1966	0	0	0
ENSG00000173085.9	2	0	0	0	4	0	0	4
ENSG00000224228.2	0	0	0	0	0	0	0	2
ENSG00000102763.11	12	0	1	0	431	0	0	0
ENSG00000183072.9	1	0	0	0	1	0	0	0
ENSG00000151640.8	1	0	1	0	11	0	0	0
ENSG00000145287.6	1	1	1	0	11	0	0	0
ENSG00000175376.4	4	1	26	0	10	0	0	0
ENSG00000255027.2	0	0	0	0	0	0	1	0
ENSG00000234906.4	18	20	27	0	41	0	0	0
ENSG00000263412.1	0	0	0	0	0	0	5	0
ENSG00000156876.8	7	0	3	0	36	0	0	0
ENSG00000207721.1	0	0	0	0	0	0	1	0
ENSG00000114923.12	5	1	0	0	28	0	0	0
ENSG00000149428.14	100	36	85	0	248	0	0	0
ENSG00000175395.11	0	0	0	0	11	0	0	0
ENSG00000267940.1	0	0	0	0	0	0	2	0
ENSG00000140374.11	17	2	17	0	367	0	0	0
ENSG00000234817.2	0	0	0	0	0	0	0	5
ENSG00000089159.11	37	79	20	0	518	0	0	0
ENSG00000133247.9	9	5	5	0	331	0	0	0
ENSG00000108375.8	48	51	50	0	1066	0	0	0
ENSG00000172428.6	3	0	1	0	118	0	0	0
ENSG00000239014.1	0	0	0	0	0	0	52	0
ENSG00000180389.6	2	0	0	0	0	0	0	0
ENSG00000234614.1	0	0	0	0	0	0	0	1
ENSG00000179041.2	7	0	2	0	0	0	0	0
ENSG00000104219.8	3	2	2	0	51	0	0	0
ENSG00000261101.1	0	0	0	0	0	0	4	0
ENSG00000145723.12	0	0	1	0	12	0	1	0
ENSG00000161594.6	0	0	0	0	1	0	0	0
ENSG00000157379.9	17	1	3	0	71	0	0	0
ENSG00000205771.2	0	0	0	0	0	0	1	5
ENSG00000115687.9	24	2	18	0	419	0	0	0
ENSG00000259970.1	0	0	0	0	0	0	37	0
ENSG00000151715.3	3	0	3	0	125	0	0	0
ENSG00000231993.1	0	0	0	0	0	0	0	19
ENSG00000197275.8	2	0	1	0	85	0	0	0
ENSG00000234608.3	0	0	0	0	0	0	3	1
ENSG00000229833.5	4	0	6	0	15	0	0	0
ENSG00000153930.6	0	0	0	0	2	0	0	0
ENSG00000187904.3	0	0	0	0	0	0	1	34
ENSG00000167114.8	16	7	4	0	68	0	0	0
ENSG00000183668.13	0	0	0	0	1	0	0	0
ENSG00000254813.1	0	0	0	0	0	0	0	1
ENSG00000198919.8	4	0	2	0	46	0	0	0
ENSG00000269873.1	0	0	0	0	0	0	3	0
ENSG00000162755.9	0	1	0	0	0	0	0	0
ENSG00000264188.1	0	0	0	0	0	0	2	2
ENSG00000146950.8	4	1	1	0	231	0	0	0
ENSG00000132330.12	18	0	29	0	179	0	0	0
ENSG00000251292.1	0	0	0	0	0	0	1	0
ENSG00000213930.7	14	1	1	0	44	0	0	2
ENSG00000164902.9	4	0	4	0	15	0	0	0
ENSG00000089048.10	27	0	8	0	171	0	0	0
ENSG00000083290.15	0	0	0	0	2	0	0	0
ENSG00000167619.7	1	0	0	0	23	0	0	0
ENSG00000089639.6	15	1	3	0	22	0	0	0
ENSG00000237276.4	0	0	0	0	0	0	0	2
ENSG00000142784.11	6	8	17	0	102	0	0	0
ENSG00000142149.4	4	3	3	0	142	0	0	0
ENSG00000126464.9	143	1	10	0	320	0	0	0
ENSG00000106012.13	2	1	5	0	115	0	0	0
ENSG00000233672.2	0	0	0	0	0	0	0	1
ENSG00000257493.1	0	0	0	0	0	0	0	1
ENSG00000259753.1	0	0	0	0	0	0	0	4
ENSG00000261172.1	0	0	0	0	0	0	0	2
ENSG00000229330.2	0	0	0	0	0	0	4	3
ENSG00000250259.1	0	0	0	0	0	0	1	4
ENSG00000123179.9	4	0	2	0	123	0	0	0
ENSG00000125977.6	22	6	8	0	109	0	0	0
ENSG00000151090.13	3	70	7	0	1095	0	0	0
ENSG00000129055.8	1	4	3	0	5	0	0	0
ENSG00000120063.5	5	3	11	0	122	0	0	0
ENSG00000256664.1	0	0	0	0	0	0	4	0
ENSG00000234380.1	0	0	0	0	0	0	10	116
ENSG00000131374.10	11	7	10	0	770	0	0	0
ENSG00000115446.7	7	34	1	0	264	0	0	0
ENSG00000174903.10	7	0	45	0	55	0	0	0
ENSG00000164972.8	0	0	0	0	3	0	0	0
ENSG00000157426.9	8	0	1	0	30	0	0	0
ENSG00000175509.8	0	0	0	0	0	0	0	1
ENSG00000198746.8	11	1	2	0	11	0	0	0
ENSG00000010318.15	3	5	0	0	36	0	0	0
ENSG00000185565.7	0	0	0	0	3	0	0	0
ENSG00000092203.9	19	2	8	0	26	0	0	0
ENSG00000254901.3	1	5	11	0	64	0	0	0
ENSG00000088451.6	1	0	0	0	24	0	0	0
ENSG00000104331.4	5	3	27	0	24	0	0	0
ENSG00000251266.1	0	0	0	0	0	0	0	1
ENSG00000200534.1	0	0	0	0	0	0	38	0
ENSG00000028310.13	23	8	20	0	729	0	0	345
ENSG00000203443.2	0	0	0	0	65	0	0	0
ENSG00000134262.8	2	1	0	0	16	0	0	0
ENSG00000136122.11	1	2	0	0	34	0	0	0
ENSG00000231705.1	0	0	0	0	0	0	0	1
ENSG00000089847.8	1	0	0	0	16	0	0	0
ENSG00000232931.1	0	0	0	0	0	0	11	4
ENSG00000236772.1	0	0	0	0	0	0	7	9
ENSG00000137731.9	2	1	11	0	151	0	0	0
ENSG00000263883.1	0	0	0	0	0	0	2	0
ENSG00000239183.1	0	0	0	0	0	0	29	0
ENSG00000131944.5	0	0	1	0	0	0	0	0
ENSG00000005889.11	12	6	16	0	213	0	0	0
ENSG00000165006.9	5	0	5	0	144	0	0	0
ENSG00000265039.1	0	0	0	0	0	0	8	0
ENSG00000202111.1	0	0	0	0	0	0	22	0
ENSG00000252326.1	0	0	0	0	0	0	1	0
ENSG00000154269.10	20	1	13	0	181	0	0	0
ENSG00000062485.14	17	28	44	0	125	0	0	0
ENSG00000156875.9	5	4	10	0	198	0	0	0
ENSG00000219027.2	0	0	0	0	0	0	1	0
ENSG00000204595.1	0	0	0	0	1	0	0	0
ENSG00000251438.1	0	0	0	0	0	0	0	2
ENSG00000204540.6	0	0	0	0	1	0	0	0
ENSG00000248597.1	0	0	0	0	0	0	0	1
ENSG00000198910.8	6	3	1	0	83	0	0	2
ENSG00000125798.10	14	11	2	0	54	0	0	0
ENSG00000267416.1	0	0	0	0	0	0	1	4
ENSG00000141294.5	0	0	0	0	1	0	0	0
ENSG00000123892.7	1	0	0	0	1	0	0	0
ENSG00000260852.1	0	0	0	0	0	0	64	0
ENSG00000006025.7	19	2	31	0	147	0	0	0
ENSG00000223473.1	0	0	0	0	0	0	5	7
ENSG00000138336.8	6	0	3	0	129	0	0	0
ENSG00000100348.5	3	1	5	0	67	0	0	0
ENSG00000231703.2	0	0	0	0	0	0	5	6
ENSG00000047056.10	1	5	21	0	435	0	0	0
ENSG00000261638.1	0	0	0	0	0	0	0	1
ENSG00000186205.8	10	0	4	0	146	0	0	0
ENSG00000233328.3	0	0	0	0	0	0	2	0
ENSG00000228201.1	0	0	0	0	0	0	1	5
ENSG00000233461.1	0	0	0	0	0	0	2	1
ENSG00000114770.12	18	1	53	0	160	0	0	0
ENSG00000102921.3	7	8	36	0	213	0	0	1
ENSG00000232442.1	0	0	0	0	0	0	39	46
ENSG00000212163.2	0	0	0	0	0	0	17	0
ENSG00000065060.12	28	2	44	0	384	0	0	0
ENSG00000203321.2	0	0	0	0	0	0	0	7
ENSG00000182117.4	0	0	1	0	1	0	0	0
ENSG00000108561.4	9	3	3	0	42	0	0	0
ENSG00000238164.2	0	0	0	0	0	0	26	9
ENSG00000085491.11	1	0	3	0	33	0	0	0
ENSG00000144118.9	0	6	7	0	228	0	0	0
ENSG00000151388.6	0	0	0	0	1	0	0	0
ENSG00000037897.12	4	0	3	0	41	0	0	0
ENSG00000227671.3	0	0	0	0	0	0	16	53
ENSG00000268836.1	0	0	0	0	0	0	1	0
ENSG00000237854.3	0	0	0	0	0	0	2	16
ENSG00000125337.12	0	0	0	0	1	0	0	0
ENSG00000181220.11	11	1	44	0	82	0	0	0
ENSG00000090382.2	354	6	648	0	46	0	0	0
ENSG00000153157.8	0	3	0	0	359	0	0	0
ENSG00000187013.2	0	0	4	0	0	0	0	0
ENSG00000160256.8	10	2	1	0	569	0	0	0
ENSG00000260381.2	0	0	0	0	0	0	0	2
ENSG00000155330.5	1	0	12	0	46	0	0	0
ENSG00000269376.1	0	0	0	0	0	0	3	0
ENSG00000171219.8	17	0	8	0	91	0	0	0
ENSG00000204956.4	0	0	12	0	50	0	0	0
ENSG00000177725.4	0	0	0	0	0	0	13	0
ENSG00000223788.4	0	0	0	0	0	0	0	2
ENSG00000163347.5	10	6	66	0	38	0	0	0
ENSG00000232559.2	0	0	0	0	0	0	9	182
ENSG00000187546.9	0	0	0	0	12	0	0	0
ENSG00000196876.9	3	0	3	0	68	0	0	0
ENSG00000136143.9	5	3	4	0	81	0	0	13
ENSG00000222112.1	0	0	0	0	0	0	4	0
ENSG00000225331.1	0	0	0	0	0	0	2	0
ENSG00000255557.1	0	0	0	0	0	0	0	1
ENSG00000160753.11	29	28	3	0	59	0	0	0
ENSG00000071539.9	4	4	1	0	29	0	0	1
ENSG00000196335.8	0	0	0	0	1	0	0	0
ENSG00000174109.3	3	0	2	0	1	0	0	0
ENSG00000144455.9	7	0	11	0	646	0	2	73
ENSG00000135476.7	30	0	0	0	127	0	0	0
ENSG00000273294.1	0	0	0	0	0	0	5	221
ENSG00000105618.9	21	4	1	0	139	0	0	0
ENSG00000176014.8	4	0	1	0	23	0	0	0
ENSG00000231697.3	0	0	0	0	0	0	2	0
ENSG00000225588.2	0	0	0	0	0	0	0	1
ENSG00000083520.10	9	0	3	0	20	0	0	0
ENSG00000186049.4	0	0	1	0	0	0	0	0
ENSG00000168938.5	1	2	1	0	9	0	0	0
ENSG00000057019.11	13	12	11	0	177	0	0	0
ENSG00000168612.4	1	0	3	0	2	0	0	0
ENSG00000167680.11	91	2	79	0	243	0	0	0
ENSG00000151062.10	87	5	12	0	2202	0	0	0
ENSG00000163681.10	14	10	40	0	392	0	0	0
ENSG00000165406.11	1	9	14	0	216	0	0	0
ENSG00000246394.3	0	0	0	0	0	0	0	1
ENSG00000149269.5	1	4	0	0	35	0	0	0
ENSG00000261052.1	1	62	0	0	2	0	0	0
ENSG00000232818.2	0	0	0	0	0	0	1	0
ENSG00000234771.2	0	0	0	0	0	0	212	11
ENSG00000184363.5	59	4	44	0	130	0	0	0
ENSG00000163092.15	0	0	0	0	3	0	0	0
ENSG00000200169.1	0	0	0	0	0	0	32	0
ENSG00000131508.11	3	23	13	0	252	0	0	0
ENSG00000159917.10	7	0	1	0	150	0	0	0
ENSG00000188859.5	2	2	0	0	31	0	0	0
ENSG00000169896.12	0	0	0	0	1	0	0	0
ENSG00000108961.9	5	0	15	0	1	0	0	0
ENSG00000134030.9	33	20	171	0	3726	0	0	0
ENSG00000178150.4	1	5	1	0	105	0	0	0
ENSG00000064309.10	4	8	2	0	148	0	0	0
ENSG00000103375.6	0	0	0	0	5	0	0	0
ENSG00000265238.1	0	0	0	0	0	0	3	0
ENSG00000163781.8	10	2	3	0	75	0	1	0
ENSG00000220987.1	0	0	0	0	0	0	2	0
ENSG00000124593.10	25	71	2	0	44	0	73	2
ENSG00000238821.1	0	0	0	0	0	0	1	0
ENSG00000224616.1	0	0	0	0	0	0	0	1
ENSG00000232352.1	0	0	0	0	0	0	1	0
ENSG00000117419.10	18	53	18	0	1081	0	0	0
ENSG00000235200.1	0	0	0	0	0	0	0	1
ENSG00000081019.9	1	0	8	0	60	0	0	0
ENSG00000134910.8	47	7	4	0	50	0	0	1
ENSG00000272768.1	0	0	0	0	0	0	2	0
ENSG00000260942.1	0	0	0	0	0	0	70	0
ENSG00000256528.1	0	0	0	0	0	0	10	0
ENSG00000183340.5	3	4	0	0	0	0	0	5
ENSG00000269444.1	0	0	0	0	0	0	6	8
ENSG00000174282.7	59	4	12	0	611	0	0	0
ENSG00000009844.11	5	0	12	0	81	0	0	0
ENSG00000207821.1	0	0	0	0	0	0	2	0
ENSG00000103852.8	2	1	1	0	64	0	0	0
ENSG00000199293.1	0	0	0	0	0	0	79	0
ENSG00000182934.7	21	0	86	0	20	0	0	0
ENSG00000260114.1	0	0	0	0	0	0	10	0
ENSG00000128266.7	5	6	2	0	575	0	0	0
ENSG00000188177.9	0	1	5	0	20	0	0	0
ENSG00000177025.3	1	0	0	0	37	0	0	0
ENSG00000259066.1	2	1	0	0	7	0	0	1
ENSG00000177182.6	0	0	0	0	2	0	0	0
ENSG00000266965.1	0	0	0	0	0	0	7	0
ENSG00000165832.4	4	0	2	0	45	0	0	0
ENSG00000077238.9	24	36	12	0	488	0	0	0
ENSG00000087086.9	105	72	19	0	70	0	0	0
ENSG00000139218.13	13	6	11	0	116	0	3	11
ENSG00000263823.1	0	0	0	0	0	0	4	0
ENSG00000110442.7	2	0	6	0	6	0	0	0
ENSG00000169756.12	1	18	17	0	741	0	0	0
ENSG00000243943.5	18	2	15	0	138	0	0	0
ENSG00000249624.4	0	0	0	0	58	0	0	0
ENSG00000224424.7	0	0	0	0	0	0	3	0
ENSG00000178440.5	0	0	0	0	0	0	7	41
ENSG00000144130.7	0	0	0	0	17	0	0	0
ENSG00000078487.13	0	0	0	0	11	0	0	0
ENSG00000125375.10	6	5	0	0	49	0	0	0
ENSG00000088305.14	10	4	3	0	118	0	0	0
ENSG00000124523.10	3	10	5	0	347	0	1	0
ENSG00000103599.15	0	0	0	0	7	0	0	0
ENSG00000224237.1	0	0	0	0	0	0	1	0
ENSG00000148965.4	2	1	0	0	12	0	0	0
ENSG00000253525.1	0	0	0	0	0	0	1	0
ENSG00000105738.6	12	3	7	0	930	0	0	0
ENSG00000066084.8	19	3	58	0	1330	0	1	0
ENSG00000236664.1	0	0	0	0	0	0	0	19
ENSG00000148219.12	1	0	13	0	285	0	0	0
ENSG00000270344.1	0	0	0	0	0	0	3	22
ENSG00000146243.9	0	1	2	0	7	0	0	5
ENSG00000255837.1	1	0	2	0	0	0	0	0
ENSG00000204622.6	0	0	0	0	0	0	2	2
ENSG00000115705.16	0	0	0	0	1	0	0	0
ENSG00000197818.7	5	2	57	0	208	0	0	0
ENSG00000011376.5	5	1	6	0	236	0	0	0
ENSG00000238039.1	0	0	0	0	0	0	0	21
ENSG00000133641.13	2	2	0	0	6	0	0	0
ENSG00000066382.12	0	0	0	0	1	0	0	0
ENSG00000110092.3	74	9	164	0	838	0	0	0
ENSG00000137819.9	0	0	1	0	26	0	0	0
ENSG00000176401.5	3	0	0	0	0	0	0	0
ENSG00000255245.3	0	0	9	0	68	0	0	0
ENSG00000179603.13	0	0	0	0	1	0	0	0
ENSG00000073734.8	0	0	0	0	1	0	0	0
ENSG00000237513.1	0	0	0	0	0	0	0	1
ENSG00000259199.1	0	0	0	0	0	0	0	1
ENSG00000219607.2	2	0	2	0	0	0	0	0
ENSG00000088256.4	9	15	33	0	802	0	0	0
ENSG00000238857.1	0	0	0	0	0	0	1	0
ENSG00000230695.1	0	0	0	0	0	0	0	4
ENSG00000236474.1	0	0	0	0	0	0	1	0
ENSG00000144824.15	8	11	6	0	298	0	0	0
ENSG00000272114.1	0	0	0	0	0	0	2	0
ENSG00000111581.5	11	0	0	0	46	0	0	0
ENSG00000196305.13	64	5	5	0	764	0	0	0
ENSG00000139370.6	13	1	6	0	93	0	0	0
ENSG00000112406.4	1	0	0	0	12	0	0	0
ENSG00000148450.8	0	0	0	0	12	0	0	0
ENSG00000254740.2	0	0	0	0	0	0	0	2
ENSG00000197405.3	0	0	0	0	10	0	0	3
ENSG00000257267.1	0	0	0	0	0	0	3	17
ENSG00000142166.8	2	0	6	0	36	0	0	0
ENSG00000269190.1	11	11	5	0	263	0	0	0
ENSG00000100201.14	89	69	297	0	260	0	0	0
ENSG00000149043.12	8	1	4	0	13	0	0	0
ENSG00000270012.1	0	0	0	0	0	0	15	0
ENSG00000088899.10	193	87	105	0	127	0	0	0
ENSG00000101871.10	0	0	0	0	26	0	0	0
ENSG00000182704.6	6	14	14	0	124	0	0	0
ENSG00000186312.6	0	0	0	0	0	0	6	58
ENSG00000198146.4	7	1	96	0	10	0	0	0
ENSG00000226102.2	0	0	0	0	0	0	0	1
ENSG00000109062.5	57	19	28	0	786	0	0	0
ENSG00000243749.1	1	0	0	0	6	0	0	0
ENSG00000262497.1	0	0	0	0	0	0	1	0
ENSG00000150756.9	0	0	0	0	42	0	0	0
ENSG00000163516.9	64	5	0	0	204	0	0	0
ENSG00000158109.10	3	2	17	0	15	0	0	0
ENSG00000234978.1	0	0	0	0	0	0	0	1
ENSG00000128564.5	5	1	8	0	0	0	0	0
ENSG00000229474.2	0	0	0	0	1	0	0	1
ENSG00000107593.15	1	0	0	0	1	0	0	0
ENSG00000154864.7	24	0	8	0	865	0	0	0
ENSG00000135775.9	6	3	2	0	106	0	0	0
ENSG00000269881.1	12	2	0	0	88	0	0	0
ENSG00000148082.5	1	0	0	0	43	0	0	0
ENSG00000185737.8	0	0	0	0	3	0	0	0
ENSG00000233237.2	0	0	0	0	0	0	0	1
ENSG00000142396.6	0	0	0	0	0	0	15	12
ENSG00000070718.7	3	0	1	0	29	0	1	0
ENSG00000147576.11	0	0	0	0	31	0	0	0
ENSG00000164300.11	8	1	4	0	649	0	0	0
ENSG00000167244.13	204	1445	4626	0	4102	0	0	0
ENSG00000270426.1	0	0	0	0	0	0	9	0
ENSG00000270781.1	0	0	0	0	0	0	1	0
ENSG00000100280.12	23	1	11	0	211	0	0	0
ENSG00000255513.1	0	0	0	0	0	0	2	0
ENSG00000140153.13	5	0	38	0	677	0	0	0
ENSG00000202523.1	0	0	0	0	0	0	1	0
ENSG00000204929.7	0	0	0	0	0	0	0	190
ENSG00000196159.7	2	0	0	0	4	0	0	0
ENSG00000164985.10	6	5	3	0	61	0	0	0
ENSG00000196510.8	13	0	16	0	200	0	0	0
ENSG00000131828.9	22	0	19	0	17	0	0	0
ENSG00000104915.10	30	105	24	0	9	0	0	0
ENSG00000267123.1	0	0	0	0	0	0	1	21
ENSG00000267149.2	0	0	0	0	0	0	4	67
ENSG00000105767.2	6	1	20	0	58	0	0	0
ENSG00000047648.17	0	0	0	0	7	0	0	0
ENSG00000205922.4	0	0	0	0	4	0	0	0
ENSG00000254166.1	0	0	0	0	0	0	3	189
ENSG00000150526.7	9	1	0	0	21	0	0	0
ENSG00000075975.11	6	0	7	0	56	0	0	0
ENSG00000255745.1	0	0	0	0	0	0	3	108
ENSG00000006042.7	2	2	15	0	63	0	0	0
ENSG00000196365.7	96	0	0	0	880	0	0	0
ENSG00000121864.5	3	10	3	0	42	0	0	0
ENSG00000267322.1	0	0	0	0	0	0	12	580
ENSG00000249493.1	0	0	0	0	0	0	1	3
ENSG00000198554.7	1	0	2	0	56	0	0	0
ENSG00000138796.11	4	0	0	0	99	0	0	0
ENSG00000099812.6	1	0	1	0	4	0	0	0
ENSG00000272296.1	0	0	0	0	0	0	48	0
ENSG00000242366.2	1	0	1	0	0	0	0	0
ENSG00000265371.1	0	0	0	0	0	0	2	0
ENSG00000230484.2	0	0	0	0	0	0	4	0
ENSG00000200312.1	0	0	0	0	0	0	7	0
ENSG00000225675.2	0	0	0	0	0	0	0	1
ENSG00000115641.14	2	0	4	0	52	0	0	0
ENSG00000148341.13	26	16	24	0	777	0	0	0
ENSG00000225697.6	189	52	38	0	4171	0	0	0
ENSG00000068137.10	23	5	1	0	116	0	0	0
ENSG00000207241.1	0	0	0	0	0	0	81	0
ENSG00000170191.4	4	0	17	0	20	0	0	0
ENSG00000125877.8	11	1	8	0	269	0	0	2
ENSG00000112659.9	48	2	0	0	135	0	0	0
ENSG00000111785.14	9	0	3	0	98	0	0	0
ENSG00000198092.5	0	0	0	0	1	0	0	0
ENSG00000148468.12	26	0	125	0	695	0	0	0
ENSG00000196872.6	1	0	0	0	11	0	0	0
ENSG00000204389.8	8	1	2	0	0	0	0	0
ENSG00000185049.8	19	1	3	0	274	0	0	0
ENSG00000166046.6	5	8	18	0	47	0	0	0
ENSG00000171992.8	0	0	4	0	5	0	0	0
ENSG00000055130.11	18	3	0	0	318	0	0	0
ENSG00000247092.2	0	0	0	0	0	0	39	190
ENSG00000209702.1	0	0	0	0	0	0	8	0
